,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Type,Expiration_Date
3302,SPY251031P00591000,2025-08-26 20:07:06+00:00,591.0,3.67,3.63,3.65,-0.119999886,-3.166224,185.0,265.0,0.19077347320556642,False,REGULAR,USD,p,2025-10-31
3303,SPY251031P00592000,2025-08-26 19:21:07+00:00,592.0,3.79,3.71,3.73,-0.20000005,-5.012532,72.0,4033.0,0.1895527822875977,False,REGULAR,USD,p,2025-10-31
3304,SPY251031P00593000,2025-08-26 18:24:53+00:00,593.0,4.09,3.78,3.81,0.07000017,1.7412978,2.0,273.0,0.1883015740966797,False,REGULAR,USD,p,2025-10-31
3305,SPY251031P00594000,2025-08-26 14:33:33+00:00,594.0,4.2,3.86,3.89,0.049999714,1.2048124,1.0,239.0,0.1870198486328125,False,REGULAR,USD,p,2025-10-31
3306,SPY251031P00595000,2025-08-26 19:53:43+00:00,595.0,4.06,3.94,3.97,-0.15999985,-3.7914658,12.0,4295.0,0.18570760589599605,False,REGULAR,USD,p,2025-10-31
3307,SPY251031P00596000,2025-08-26 13:39:17+00:00,596.0,4.38,4.02,4.05,0.19000006,4.5346074,4.0,192.0,0.18436484588623048,False,REGULAR,USD,p,2025-10-31
3308,SPY251031P00597000,2025-08-26 18:22:27+00:00,597.0,4.45,4.11,4.14,0.26999998,6.45933,1.0,344.0,0.18311363769531247,False,REGULAR,USD,p,2025-10-31
3309,SPY251031P00598000,2025-08-26 19:38:14+00:00,598.0,4.4,4.19,4.22,-0.029999733,-0.6771949,2.0,115.0,0.18170984313964844,False,REGULAR,USD,p,2025-10-31
3310,SPY251031P00599000,2025-08-25 19:27:39+00:00,599.0,4.55,4.28,4.3,0.0,0.0,30.0,17838.0,0.18024501403808596,False,REGULAR,USD,p,2025-10-31
3311,SPY251031P00600000,2025-08-26 19:16:15+00:00,600.0,4.58,4.37,4.39,-0.19000006,-3.9832296,120.0,10233.0,0.1789327713012695,False,REGULAR,USD,p,2025-10-31
3312,SPY251031P00601000,2025-08-22 19:55:09+00:00,601.0,4.64,4.46,4.49,0.0,0.0,6.0,1261.0,0.17771208038330077,False,REGULAR,USD,p,2025-10-31
3313,SPY251031P00602000,2025-08-26 13:50:55+00:00,602.0,4.72,4.56,4.59,-0.23000002,-4.6464653,32.0,793.0,0.1764303549194336,False,REGULAR,USD,p,2025-10-31
3314,SPY251031P00603000,2025-08-26 17:04:44+00:00,603.0,4.98,4.65,4.68,0.13000011,2.6804147,5.0,314.0,0.1749960430908203,False,REGULAR,USD,p,2025-10-31
3315,SPY251031P00604000,2025-08-25 19:59:50+00:00,604.0,5.23,4.75,4.78,0.0,0.0,111.0,673.0,0.1736532830810547,False,REGULAR,USD,p,2025-10-31
3316,SPY251031P00605000,2025-08-26 20:14:52+00:00,605.0,4.88,4.85,4.88,-0.40999985,-7.7504697,1707.0,17203.0,0.17228000579833985,False,REGULAR,USD,p,2025-10-31
3317,SPY251031P00606000,2025-08-26 13:39:17+00:00,606.0,5.42,4.96,4.99,0.1500001,2.8463016,3.0,1273.0,0.17099828033447267,False,REGULAR,USD,p,2025-10-31
3318,SPY251031P00607000,2025-08-26 18:22:27+00:00,607.0,5.47,5.06,5.1,-0.11000013,-1.9713286,2.0,65.0,0.16965552032470704,False,REGULAR,USD,p,2025-10-31
3319,SPY251031P00608000,2025-08-26 19:38:14+00:00,608.0,5.45,5.17,5.21,-0.01999998,-0.3656304,3.0,575.0,0.16829750167846685,False,REGULAR,USD,p,2025-10-31
3320,SPY251031P00609000,2025-08-25 19:57:14+00:00,609.0,5.77,5.28,5.32,0.01999998,0.34782577,5.0,401.0,0.16687844848632816,False,REGULAR,USD,p,2025-10-31
3321,SPY251031P00610000,2025-08-26 19:34:25+00:00,610.0,5.57,5.4,5.43,-0.42999983,-7.166664,64.0,17399.0,0.16544413665771485,False,REGULAR,USD,p,2025-10-31
3322,SPY251031P00611000,2025-08-26 17:08:38+00:00,611.0,5.95,5.51,5.55,0.069999695,1.1904709,101.0,1212.0,0.16407085937500002,False,REGULAR,USD,p,2025-10-31
3323,SPY251031P00612000,2025-08-26 18:23:43+00:00,612.0,6.1,5.63,5.67,0.23999977,4.095559,36.0,9695.0,0.16266706481933596,False,REGULAR,USD,p,2025-10-31
3324,SPY251031P00613000,2025-08-25 13:30:05+00:00,613.0,6.24,5.76,5.79,0.0,0.0,1.0,501.0,0.16123275299072265,False,REGULAR,USD,p,2025-10-31
3325,SPY251031P00614000,2025-08-25 15:37:33+00:00,614.0,6.04,5.89,5.92,0.0,0.0,12.0,235.0,0.1598594757080078,False,REGULAR,USD,p,2025-10-31
3326,SPY251031P00615000,2025-08-26 19:31:52+00:00,615.0,6.23,6.02,6.05,-0.40999985,-6.1746964,40.0,3201.0,0.15844042251586915,False,REGULAR,USD,p,2025-10-31
3327,SPY251031P00616000,2025-08-25 20:02:00+00:00,616.0,6.4,6.15,6.19,-0.40999985,-6.020556,4.0,142.0,0.1570824038696289,False,REGULAR,USD,p,2025-10-31
3328,SPY251031P00617000,2025-08-25 18:31:16+00:00,617.0,6.93,6.29,6.33,0.33999968,5.1593275,2.0,169.0,0.15569386795043944,False,REGULAR,USD,p,2025-10-31
3329,SPY251031P00618000,2025-08-25 15:49:41+00:00,618.0,6.83,6.43,6.47,0.23000002,3.4848487,4.0,176.0,0.15424429748535157,False,REGULAR,USD,p,2025-10-31
3330,SPY251031P00619000,2025-08-26 20:05:04+00:00,619.0,6.73,6.58,6.61,0.03999996,0.59790677,24.0,18.0,0.15274895111083986,False,REGULAR,USD,p,2025-10-31
3331,SPY251031P00620000,2025-08-26 20:14:07+00:00,620.0,6.75,6.72,6.76,-0.7199998,-9.638552,200.0,9081.0,0.1513146392822266,False,REGULAR,USD,p,2025-10-31
3332,SPY251031P00621000,2025-08-26 19:33:19+00:00,621.0,7.15,6.88,6.92,-0.17000008,-2.3224053,9.0,200.0,0.14994136199951175,False,REGULAR,USD,p,2025-10-31
3333,SPY251031P00622000,2025-08-26 19:33:29+00:00,622.0,7.33,7.04,7.08,-0.53999996,-6.861499,131.0,805.0,0.14852230880737305,False,REGULAR,USD,p,2025-10-31
3334,SPY251031P00623000,2025-08-25 14:35:36+00:00,623.0,7.62,7.2,7.24,0.0,0.0,16.0,564.0,0.14704222106933595,False,REGULAR,USD,p,2025-10-31
3335,SPY251031P00624000,2025-08-26 18:48:21+00:00,624.0,7.94,7.37,7.41,-0.25999975,-3.1707287,14.0,464.0,0.14560790924072264,False,REGULAR,USD,p,2025-10-31
3336,SPY251031P00625000,2025-08-26 20:04:10+00:00,625.0,7.7,7.54,7.58,-0.6199999,-7.451922,213.0,20669.0,0.14411256286621094,False,REGULAR,USD,p,2025-10-31
3337,SPY251031P00626000,2025-08-22 17:08:44+00:00,626.0,8.32,7.72,7.76,0.119999886,1.4634132,1.0,576.0,0.14267825103759768,False,REGULAR,USD,p,2025-10-31
3338,SPY251031P00627000,2025-08-26 13:47:18+00:00,627.0,8.51,7.9,7.94,-0.30999947,-3.5147333,4.0,136.0,0.14116764602661136,False,REGULAR,USD,p,2025-10-31
3339,SPY251031P00628000,2025-08-25 15:12:56+00:00,628.0,8.34,8.09,8.13,0.0,0.0,1.0,530.0,0.13970281692504882,False,REGULAR,USD,p,2025-10-31
3340,SPY251031P00629000,2025-08-26 14:56:29+00:00,629.0,9.05,8.29,8.33,0.4800005,5.6009393,6.0,469.0,0.13828376373291018,False,REGULAR,USD,p,2025-10-31
3341,SPY251031P00630000,2025-08-26 20:13:43+00:00,630.0,8.53,8.5,8.53,-0.8699999,-9.255318,161.0,5128.0,0.13678841735839847,False,REGULAR,USD,p,2025-10-31
3342,SPY251031P00631000,2025-08-26 18:46:20+00:00,631.0,9.33,8.7,8.74,0.0,0.0,6.0,182.0,0.135323588256836,False,REGULAR,USD,p,2025-10-31
3343,SPY251031P00632000,2025-08-26 18:23:43+00:00,632.0,9.66,8.91,8.96,0.27999973,2.9850717,65.0,342.0,0.13388927642822268,False,REGULAR,USD,p,2025-10-31
3344,SPY251031P00633000,2025-08-26 19:45:11+00:00,633.0,9.76,9.13,9.18,-0.059999466,-0.61099255,14.0,210.0,0.13237867141723636,False,REGULAR,USD,p,2025-10-31
3345,SPY251031P00634000,2025-08-26 17:07:39+00:00,634.0,10.16,9.36,9.41,0.09999943,0.99403006,11.0,241.0,0.1308985836791992,False,REGULAR,USD,p,2025-10-31
3346,SPY251031P00635000,2025-08-26 20:06:09+00:00,635.0,9.8,9.6,9.65,-0.6499996,-6.2200923,349.0,3631.0,0.12943375457763673,False,REGULAR,USD,p,2025-10-31
3347,SPY251031P00636000,2025-08-26 20:12:50+00:00,636.0,9.9,9.85,9.89,-0.7800007,-7.303377,168.0,361.0,0.12789263229370118,False,REGULAR,USD,p,2025-10-31
3348,SPY251031P00637000,2025-08-26 19:23:03+00:00,637.0,10.54,10.1,10.15,-0.60999966,-5.470849,14.0,350.0,0.12644306182861326,False,REGULAR,USD,p,2025-10-31
3349,SPY251031P00638000,2025-08-26 18:59:30+00:00,638.0,10.88,10.37,10.42,-0.5699997,-4.9781632,49.0,447.0,0.12502400863647462,False,REGULAR,USD,p,2025-10-31
3350,SPY251031P00639000,2025-08-26 19:58:20+00:00,639.0,10.87,10.64,10.69,-1.04,-8.732158,184.0,492.0,0.1235134036254883,False,REGULAR,USD,p,2025-10-31
3351,SPY251031P00640000,2025-08-26 20:14:44+00:00,640.0,10.95,10.93,10.95,-1.1000004,-9.1286335,2146.0,2807.0,0.12180443634033203,False,REGULAR,USD,p,2025-10-31
3352,SPY251031P00641000,2025-08-26 19:58:57+00:00,641.0,11.46,11.22,11.27,-0.5,-4.180602,12.0,612.0,0.12056848678588866,False,REGULAR,USD,p,2025-10-31
3353,SPY251031P00642000,2025-08-26 19:53:10+00:00,642.0,11.84,11.52,11.58,-0.7600002,-6.031748,48.0,479.0,0.11914943359374999,False,REGULAR,USD,p,2025-10-31
3354,SPY251031P00643000,2025-08-26 20:06:45+00:00,643.0,12.0,11.84,11.89,-1.0699997,-8.186685,381.0,298.0,0.11762356994628906,False,REGULAR,USD,p,2025-10-31
3355,SPY251031P00644000,2025-08-26 20:02:12+00:00,644.0,12.5,12.17,12.22,-1.2299995,-8.958482,73.0,242.0,0.11617399948120116,False,REGULAR,USD,p,2025-10-31
3356,SPY251031P00645000,2025-08-26 20:14:55+00:00,645.0,12.55,12.51,12.56,-1.3299999,-9.582132,620.0,1579.0,0.11469391174316407,False,REGULAR,USD,p,2025-10-31
3357,SPY251031P00646000,2025-08-26 16:51:04+00:00,646.0,14.04,12.86,12.92,-0.18999958,-1.3352044,5.0,263.0,0.1133053758239746,True,REGULAR,USD,p,2025-10-31
3358,SPY251031P00647000,2025-08-25 17:41:54+00:00,647.0,14.82,13.23,13.29,0.84000015,6.008585,1.0,81.0,0.11188632263183593,True,REGULAR,USD,p,2025-10-31
3359,SPY251031P00648000,2025-08-26 20:10:03+00:00,648.0,13.74,13.61,13.67,-0.32999992,-2.3454154,5.0,49.0,0.11043675216674803,True,REGULAR,USD,p,2025-10-31
3360,SPY251031P00649000,2025-08-26 19:24:31+00:00,649.0,14.61,14.01,14.07,-1.0100002,-6.4660707,41.0,73.0,0.10904821624755859,True,REGULAR,USD,p,2025-10-31
3361,SPY251031P00650000,2025-08-26 19:59:41+00:00,650.0,14.66,14.42,14.48,-1.0200005,-6.505105,116.0,494.0,0.10761390441894532,True,REGULAR,USD,p,2025-10-31
3362,SPY251031P00651000,2025-08-21 16:12:16+00:00,651.0,22.06,14.85,14.91,0.0,0.0,78.0,73.0,0.10624062713623048,True,REGULAR,USD,p,2025-10-31
3363,SPY251031P00652000,2025-08-25 13:31:10+00:00,652.0,16.55,15.29,15.35,0.0,0.0,1.0,57.0,0.10480631530761718,True,REGULAR,USD,p,2025-10-31
3364,SPY251031P00653000,2025-08-22 15:23:14+00:00,653.0,15.96,15.75,15.81,0.0,0.0,10.0,64.0,0.10343303802490234,True,REGULAR,USD,p,2025-10-31
3365,SPY251031P00654000,2025-08-22 19:04:46+00:00,654.0,16.69,16.22,16.28,0.0,0.0,1.0,14.0,0.10199872619628905,True,REGULAR,USD,p,2025-10-31
3366,SPY251031P00655000,2025-08-26 19:59:05+00:00,655.0,16.95,16.38,17.11,-0.27999878,-1.6250656,10.0,376.0,0.10382976257324218,True,REGULAR,USD,p,2025-10-31
3367,SPY251031P00656000,2025-08-21 13:44:22+00:00,656.0,24.36,16.84,17.63,0.0,0.0,1.0,4.0,0.10260907165527343,True,REGULAR,USD,p,2025-10-31
3368,SPY251031P00657000,2025-08-20 13:52:32+00:00,657.0,24.44,17.11,18.47,0.0,0.0,2.0,7.0,0.10434855621337888,True,REGULAR,USD,p,2025-10-31
3369,SPY251031P00658000,2025-08-15 15:56:28+00:00,658.0,20.54,17.89,18.74,0.0,0.0,1.0,1.0,0.10035079345703124,True,REGULAR,USD,p,2025-10-31
3370,SPY251031P00659000,2025-08-26 13:56:01+00:00,659.0,20.92,18.28,19.49,0.77000046,3.8213422,1.0,2.0,0.10094588027954102,True,REGULAR,USD,p,2025-10-31
3371,SPY251031P00660000,2025-08-26 19:59:05+00:00,660.0,19.67,18.68,20.28,-1.2700005,-6.0649495,61.0,167.0,0.10186139846801759,True,REGULAR,USD,p,2025-10-31
3372,SPY251031P00661000,2025-08-25 20:08:12+00:00,661.0,22.15,19.58,20.6,0.27000046,1.2340058,30.0,39.0,0.09772630798339844,True,REGULAR,USD,p,2025-10-31
3373,SPY251031P00662000,2025-08-26 17:04:37+00:00,662.0,22.34,20.17,21.25,-7.66,-25.533333,21.0,32.0,0.09684130706787111,True,REGULAR,USD,p,2025-10-31
3374,SPY251031P00663000,2025-08-26 19:52:18+00:00,663.0,21.88,20.4,22.3,-5.960001,-21.40805,30.0,1.0,0.10019820709228515,True,REGULAR,USD,p,2025-10-31
3375,SPY251031P00665000,2025-08-26 15:39:12+00:00,665.0,24.9,21.62,23.75,0.9200001,3.836531,1.0,72.0,0.09951156845092773,True,REGULAR,USD,p,2025-10-31
3376,SPY251031P00667000,2025-08-07 19:45:33+00:00,667.0,36.4,23.37,24.78,0.0,0.0,,7.0,0.09299613067626952,True,REGULAR,USD,p,2025-10-31
3377,SPY251031P00668000,2025-07-31 14:31:59+00:00,668.0,30.99,23.59,26.08,0.0,0.0,,1.0,0.09925217163085936,True,REGULAR,USD,p,2025-10-31
3378,SPY251031P00669000,2025-08-08 15:01:24+00:00,669.0,34.4,24.76,26.35,0.0,0.0,8.0,1.0,0.09223319885253906,True,REGULAR,USD,p,2025-10-31
3379,SPY251031P00670000,2025-08-26 17:05:23+00:00,670.0,28.25,25.1,28.1,1.75,6.6037736,1.0,549.0,0.10447062530517576,True,REGULAR,USD,p,2025-10-31
3380,SPY251031P00672000,2025-08-26 13:51:39+00:00,672.0,30.85,26.98,28.82,-1.1700001,-3.6539664,1.0,2.0,0.09147026702880859,True,REGULAR,USD,p,2025-10-31
3381,SPY251031P00673000,2025-08-25 15:13:06+00:00,673.0,29.52,27.75,29.67,0.0,0.0,20.0,8.0,0.0913176806640625,True,REGULAR,USD,p,2025-10-31
3382,SPY251031P00675000,2025-08-26 19:31:38+00:00,675.0,31.45,29.36,31.37,-1.5499992,-4.6969676,40.0,70.0,0.09055474884033202,True,REGULAR,USD,p,2025-10-31
3383,SPY251031P00676000,2025-08-25 14:01:54+00:00,676.0,32.3,30.19,33.01,0.0,0.0,1.0,3.0,0.10315838256835935,True,REGULAR,USD,p,2025-10-31
3384,SPY251031P00677000,2025-08-13 14:33:41+00:00,677.0,33.81,31.06,33.18,0.0,0.0,,1.0,0.0911345770263672,True,REGULAR,USD,p,2025-10-31
3385,SPY251031P00680000,2025-08-21 19:29:57+00:00,680.0,43.18,33.4,36.54,0.0,0.0,680.0,67.0,0.10376872802734374,True,REGULAR,USD,p,2025-10-31
3386,SPY251031P00690000,2025-08-11 19:39:49+00:00,690.0,53.95,43.04,46.08,0.0,0.0,34.0,0.0,0.11380891082763672,True,REGULAR,USD,p,2025-10-31
3387,SPY251031P00700000,2025-08-26 20:11:29+00:00,700.0,54.55,53.04,56.07,-1.0499992,-1.8884879,331.0,36.0,0.1313563427734375,True,REGULAR,USD,p,2025-10-31
3388,SPY251031P00705000,2025-07-30 19:58:38+00:00,705.0,71.14,58.04,61.07,0.0,0.0,2.0,0.0,0.1399622137451172,True,REGULAR,USD,p,2025-10-31
3389,SPY251031P00720000,2025-07-23 19:36:51+00:00,720.0,86.78,73.28,76.42,0.0,0.0,,0.0,0.17420259399414065,True,REGULAR,USD,p,2025-10-31
3390,SPY251031P00725000,2025-08-15 19:49:39+00:00,725.0,81.02,78.04,81.07,0.0,0.0,,0.0,0.17273776489257814,True,REGULAR,USD,p,2025-10-31
3391,SPY251031P00730000,2025-08-15 19:49:39+00:00,730.0,86.04,83.04,86.07,0.0,0.0,,0.0,0.18061122131347657,True,REGULAR,USD,p,2025-10-31
3392,SPY251121C00370000,2025-08-14 15:32:50+00:00,370.0,276.24,276.89,279.55,0.0,0.0,2.0,2.0,0.673098972167969,True,REGULAR,USD,c,2025-11-21
3393,SPY251121C00375000,2025-08-05 13:57:12+00:00,375.0,260.85,271.97,274.62,0.0,0.0,3.0,28.0,0.6622958575439455,True,REGULAR,USD,c,2025-11-21
3394,SPY251121C00380000,2025-08-11 16:20:41+00:00,380.0,262.11,267.04,269.7,0.0,0.0,1.0,201.0,0.651492742919922,True,REGULAR,USD,c,2025-11-21
3395,SPY251121C00385000,2025-07-17 14:53:50+00:00,385.0,245.93,261.85,264.65,0.0,0.0,2.0,4.0,0.632816171875,True,REGULAR,USD,c,2025-11-21
3396,SPY251121C00390000,2025-07-14 19:05:49+00:00,390.0,240.42,256.93,259.74,0.0,0.0,10.0,14.0,0.6226844372558593,True,REGULAR,USD,c,2025-11-21
3397,SPY251121C00395000,2025-07-15 17:50:57+00:00,395.0,234.6,252.01,254.81,0.0,0.0,,399.0,0.6121864953613283,True,REGULAR,USD,c,2025-11-21
3398,SPY251121C00400000,2025-07-15 13:50:50+00:00,400.0,231.98,247.1,249.9,0.0,0.0,4.0,204.0,0.6022988989257814,True,REGULAR,USD,c,2025-11-21
3399,SPY251121C00405000,2025-07-15 15:50:47+00:00,405.0,225.82,242.18,244.99,0.0,0.0,200.0,102.0,0.5921671643066408,True,REGULAR,USD,c,2025-11-21
3400,SPY251121C00410000,2025-07-17 14:00:02+00:00,410.0,221.74,237.26,240.07,0.0,0.0,2.0,52.0,0.5817912915039063,True,REGULAR,USD,c,2025-11-21
3401,SPY251121C00415000,2025-07-16 15:37:03+00:00,415.0,210.05,232.35,235.15,0.0,0.0,2.0,607.0,0.5716595568847658,True,REGULAR,USD,c,2025-11-21
3402,SPY251121C00420000,2025-08-14 15:32:50+00:00,420.0,227.4,227.7,230.36,0.0,0.0,3.0,36.0,0.5679364495849608,True,REGULAR,USD,c,2025-11-21
3403,SPY251121C00425000,2025-07-14 17:51:52+00:00,425.0,206.29,222.52,225.33,0.0,0.0,2.0,26.0,0.5515791912841796,True,REGULAR,USD,c,2025-11-21
3404,SPY251121C00430000,2025-07-18 15:19:34+00:00,430.0,203.65,217.61,220.42,0.0,0.0,2.0,6.0,0.541569525756836,True,REGULAR,USD,c,2025-11-21
3405,SPY251121C00435000,2025-08-15 17:38:18+00:00,435.0,214.0,212.96,215.63,0.0,0.0,1.0,5.0,0.5372971075439454,True,REGULAR,USD,c,2025-11-21
3406,SPY251121C00440000,2025-07-31 15:31:37+00:00,440.0,201.97,208.06,210.73,0.0,0.0,1.0,2.0,0.5274095111083985,True,REGULAR,USD,c,2025-11-21
3407,SPY251121C00445000,2025-07-18 13:36:29+00:00,445.0,190.65,202.89,205.7,0.0,0.0,2.0,104.0,0.5117846673583983,True,REGULAR,USD,c,2025-11-21
3408,SPY251121C00450000,2025-08-26 17:12:06+00:00,450.0,196.91,198.25,201.05,-2.0399933,-1.0253799,2.0,202.0,0.5090381127929688,True,REGULAR,USD,c,2025-11-21
3409,SPY251121C00455000,2025-08-26 15:45:00+00:00,455.0,191.79,193.34,196.15,5.219986,2.79787,2.0,6.0,0.5333908966064453,True,REGULAR,USD,c,2025-11-21
3410,SPY251121C00460000,2025-07-31 16:51:10+00:00,460.0,184.04,188.44,191.25,0.0,0.0,50.0,257.0,0.5224657128906249,True,REGULAR,USD,c,2025-11-21
3411,SPY251121C00465000,2025-08-19 14:48:48+00:00,465.0,182.23,183.54,186.35,0.0,0.0,1.0,42.0,0.5115405291748047,True,REGULAR,USD,c,2025-11-21
3412,SPY251121C00470000,2025-08-26 15:44:50+00:00,470.0,177.04,178.65,181.45,-0.980011,-0.5505061,2.0,11.0,0.5006153454589843,True,REGULAR,USD,c,2025-11-21
3413,SPY251121C00475000,2025-08-26 18:33:36+00:00,475.0,173.08,173.76,176.56,4.9400024,2.9380293,2.0,14.0,0.48993429992675785,True,REGULAR,USD,c,2025-11-21
3414,SPY251121C00480000,2025-08-25 19:06:38+00:00,480.0,168.54,168.87,171.67,0.0,0.0,1.0,28.0,0.4791922198486328,True,REGULAR,USD,c,2025-11-21
3415,SPY251121C00485000,2025-08-26 15:43:08+00:00,485.0,162.49,163.98,166.78,4.1100006,2.5950248,9.0,5.0,0.4684806570434571,True,REGULAR,USD,c,2025-11-21
3416,SPY251121C00490000,2025-08-13 13:54:20+00:00,490.0,161.41,159.1,161.9,0.0,0.0,1.0,42.0,0.45795219787597663,True,REGULAR,USD,c,2025-11-21
3417,SPY251121C00495000,2025-08-13 19:42:58+00:00,495.0,154.87,154.22,156.97,0.0,0.0,1.0,9.0,0.4464166687011719,True,REGULAR,USD,c,2025-11-21
3418,SPY251121C00500000,2025-08-25 18:22:48+00:00,500.0,149.09,149.34,152.15,0.0,0.0,3.0,176.0,0.43695631408691404,True,REGULAR,USD,c,2025-11-21
3419,SPY251121C00505000,2025-08-13 18:29:42+00:00,505.0,145.15,144.48,147.16,0.0,0.0,1.0,8.0,0.42438319763183596,True,REGULAR,USD,c,2025-11-21
3420,SPY251121C00510000,2025-08-15 14:21:38+00:00,510.0,140.25,139.62,142.42,0.0,0.0,1.0,11.0,0.41620456848144527,True,REGULAR,USD,c,2025-11-21
3421,SPY251121C00515000,2025-08-18 14:30:35+00:00,515.0,134.32,134.77,137.45,0.0,0.0,1.0,3.0,0.40396714202880857,True,REGULAR,USD,c,2025-11-21
3422,SPY251121C00520000,2025-08-22 14:56:17+00:00,520.0,131.74,129.93,132.61,0.0,0.0,1.0,29.0,0.3939269592285156,True,REGULAR,USD,c,2025-11-21
3423,SPY251121C00525000,2025-08-25 16:13:18+00:00,525.0,125.94,125.09,127.78,0.0,0.0,20.0,195.0,0.38397832824707034,True,REGULAR,USD,c,2025-11-21
3424,SPY251121C00530000,2025-08-22 14:56:17+00:00,530.0,121.99,120.27,122.96,0.0,0.0,2.0,9.0,0.3740907318115234,True,REGULAR,USD,c,2025-11-21
3425,SPY251121C00535000,2025-08-19 16:07:46+00:00,535.0,113.43,115.46,118.16,0.0,0.0,1.0,207.0,0.36438623901367195,True,REGULAR,USD,c,2025-11-21
3426,SPY251121C00540000,2025-08-26 13:37:31+00:00,540.0,108.69,110.67,113.33,-1.449997,-1.3165035,1.0,86.0,0.3541324353027343,True,REGULAR,USD,c,2025-11-21
3427,SPY251121C00545000,2025-08-26 18:43:15+00:00,545.0,105.38,105.9,108.55,-1.6600037,-1.5508255,1.0,14.0,0.34448897705078124,True,REGULAR,USD,c,2025-11-21
3428,SPY251121C00550000,2025-08-22 18:54:48+00:00,550.0,101.77,101.13,103.79,0.0,0.0,7.0,183.0,0.3349981051635742,True,REGULAR,USD,c,2025-11-21
3429,SPY251121C00555000,2025-08-22 17:21:29+00:00,555.0,97.58,96.39,99.06,0.0,0.0,7.0,21.0,0.3257208541870117,True,REGULAR,USD,c,2025-11-21
3430,SPY251121C00560000,2025-08-22 18:21:16+00:00,560.0,92.99,91.68,94.37,0.0,0.0,6.0,44.0,0.31677929321289056,True,REGULAR,USD,c,2025-11-21
3431,SPY251121C00565000,2025-08-20 16:40:01+00:00,565.0,81.23,86.98,89.7,0.0,0.0,1.0,67.0,0.30783773223876953,True,REGULAR,USD,c,2025-11-21
3432,SPY251121C00570000,2025-08-25 19:56:23+00:00,570.0,81.63,82.31,85.04,0.0,0.0,6.0,87.0,0.2987893608093261,True,REGULAR,USD,c,2025-11-21
3433,SPY251121C00575000,2025-08-22 19:01:58+00:00,575.0,79.23,78.16,80.13,0.0,0.0,11.0,337.0,0.2865519343566894,True,REGULAR,USD,c,2025-11-21
3434,SPY251121C00580000,2025-08-25 14:34:24+00:00,580.0,73.05,73.07,75.8,0.0,0.0,1.0,161.0,0.28079942840576166,True,REGULAR,USD,c,2025-11-21
3435,SPY251121C00585000,2025-08-26 16:46:47+00:00,585.0,67.8,68.49,71.24,-1.449997,-2.0938585,1.0,57.0,0.27201045379638666,True,REGULAR,USD,c,2025-11-21
3436,SPY251121C00590000,2025-08-26 17:48:44+00:00,590.0,63.07,63.95,66.71,-1.0599976,-1.6528888,7.0,364.0,0.26317570327758794,True,REGULAR,USD,c,2025-11-21
3437,SPY251121C00595000,2025-08-25 19:48:57+00:00,595.0,58.97,60.12,61.74,0.0,0.0,23.0,152.0,0.24945818908691403,True,REGULAR,USD,c,2025-11-21
3438,SPY251121C00600000,2025-08-26 19:47:18+00:00,600.0,55.2,55.72,57.24,-0.25,-0.45085663,13.0,552.0,0.2402877485656738,True,REGULAR,USD,c,2025-11-21
3439,SPY251121C00605000,2025-08-26 19:33:48+00:00,605.0,51.28,51.37,52.8,-0.13999939,-0.27226642,3.0,446.0,0.2312546357727051,True,REGULAR,USD,c,2025-11-21
3440,SPY251121C00610000,2025-08-25 17:29:12+00:00,610.0,45.19,47.09,48.41,-1.4700012,-3.1504526,1.0,676.0,0.22217574707031246,True,REGULAR,USD,c,2025-11-21
3441,SPY251121C00615000,2025-08-25 15:58:23+00:00,615.0,41.75,43.17,43.7,-1.1800003,-2.7486613,1.0,666.0,0.20966366516113277,True,REGULAR,USD,c,2025-11-21
3442,SPY251121C00620000,2025-08-26 19:48:12+00:00,620.0,38.18,38.99,39.51,-0.41999817,-1.0880783,25.0,1076.0,0.20127141510009766,True,REGULAR,USD,c,2025-11-21
3443,SPY251121C00625000,2025-08-26 19:48:12+00:00,625.0,35.0,35.1,35.18,2.1699982,6.6098022,38.0,1338.0,0.1909260595703125,True,REGULAR,USD,c,2025-11-21
3444,SPY251121C00630000,2025-08-26 18:50:50+00:00,630.0,30.99,31.13,31.2,1.6399994,5.5877323,12.0,2971.0,0.18273217178344725,True,REGULAR,USD,c,2025-11-21
3445,SPY251121C00635000,2025-08-26 20:01:59+00:00,635.0,26.93,27.29,27.35,1.0200005,3.9367058,537.0,2411.0,0.17461457717895512,True,REGULAR,USD,c,2025-11-21
3446,SPY251121C00640000,2025-08-26 20:01:13+00:00,640.0,23.31,23.61,23.66,1.3199997,6.002727,191.0,7763.0,0.16664956893920901,True,REGULAR,USD,c,2025-11-21
3447,SPY251121C00645000,2025-08-26 20:14:51+00:00,645.0,20.17,20.13,20.18,1.4699993,7.860959,334.0,3258.0,0.1590507679748535,True,REGULAR,USD,c,2025-11-21
3448,SPY251121C00650000,2025-08-26 19:57:49+00:00,650.0,16.85,16.89,16.93,1.2700005,8.151479,306.0,3244.0,0.15175713973999022,False,REGULAR,USD,c,2025-11-21
3449,SPY251121C00655000,2025-08-26 19:48:15+00:00,655.0,13.92,13.92,13.96,1.25,9.865825,695.0,3259.0,0.14498230514526367,False,REGULAR,USD,c,2025-11-21
